biz_name,license_num,control_num,resp_dept_code,resp_dept_descr,class_code,class_descr,fiscal_year,license_status,code_descr,status_date,application_date,issue_date,licen_exp_date,renew_date,location_id,street_num,street_pre_qual,street_dir_code,street_name,street_suffix,street_post_qual,street_apt_num
JR'S LOUNGE INC,54467,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54472,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54473,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54475,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54476,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54477,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-03,2016-03-03,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54493,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54494,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54496,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54498,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54499,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54500,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54502,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54503,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54504,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-04,2016-03-04,2016-03-04,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54625,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-24,2016-03-24,2016-03-23,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54682,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54706,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54708,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54710,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54711,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54712,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54713,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54716,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54717,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54718,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54720,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54721,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
JR'S LOUNGE INC,54722,26666,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-04-13,2016-04-13,2016-04-13,2016-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
K-MART # 7027,2817,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,IN,INACTIVE,2003-03-24,2002-01-01,2002-12-31,2002-12-31,,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-11-17,2002-12-17,2003-01-07,2003-12-31,2003-11-17,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-11-29,2003-11-17,2003-12-09,2004-12-31,2004-11-29,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-12-05,2004-11-29,2004-12-07,2005-12-31,2005-12-05,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-11-20,2005-12-05,2005-12-20,2006-12-31,2006-11-20,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,RN,RENEWED,2007-12-03,2006-11-20,2006-12-18,2007-12-31,2007-12-03,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,8,RN,RENEWED,2008-11-26,2007-12-03,2007-12-18,2008-12-31,2008-11-26,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,9,RN,RENEWED,2009-12-07,2008-11-26,2008-12-09,2009-12-31,2009-12-07,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,10,RN,RENEWED,2010-11-16,2009-12-07,2009-12-15,2010-12-31,2010-11-16,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,RN,RENEWED,2011-11-21,2010-11-16,2010-12-08,2011-12-31,2011-11-21,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,12,RN,RENEWED,2012-11-30,2011-11-21,2011-12-06,2012-12-31,2012-11-30,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,13,RN,RENEWED,2013-11-22,2012-11-30,2012-12-18,2013-12-31,2013-11-22,23180,1126,,N,7TH,AVE,,
K-MART # 7027,3048,1179,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,IN,INACTIVE,2014-11-10,2013-11-22,2013-12-11,2014-12-31,,23180,1126,,N,7TH,AVE,,
"KAGY KORNER STORE, INC",2818,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,1N,FIRST RENEWAL MAILED,2002-12-05,2002-01-01,2002-12-31,2002-12-31,,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-11-19,2002-12-17,2003-01-07,2003-12-31,2003-11-19,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-11-24,2003-11-19,2003-12-09,2004-12-31,2004-11-24,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-11-29,2004-11-24,2004-12-07,2005-12-31,2005-11-29,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-12-01,2005-11-29,2005-12-06,2006-12-31,2006-11-30,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,RN,RENEWED,2007-12-03,2006-11-30,2006-12-18,2007-12-31,2007-12-03,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,8,RN,RENEWED,2008-11-18,2007-12-03,2007-12-18,2008-12-31,2008-11-18,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,9,RN,RENEWED,2009-12-03,2008-11-18,2008-12-09,2009-12-31,2009-12-09,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,10,RN,RENEWED,2010-12-01,2009-12-09,2009-12-15,2010-12-31,2010-12-02,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,RN,RENEWED,2011-11-16,2010-12-02,2010-12-23,2011-12-31,2011-11-17,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,12,RN,RENEWED,2012-11-23,2011-11-17,2011-12-01,2012-12-31,2012-11-23,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,13,RN,RENEWED,2013-12-02,2012-11-23,2012-12-11,2013-12-31,2013-12-02,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,RN,RENEWED,2014-11-20,2013-12-02,2013-12-18,2014-12-31,2014-11-20,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,15,RN,RENEWED,2015-12-02,2014-11-20,2014-12-10,2015-12-31,2015-12-02,40440,1809,,S,TRACY,AVE,,
"KAGY KORNER STORE, INC",3049,1645,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2015-12-02,2015-12-02,2015-12-18,2016-12-31,,40440,1809,,S,TRACY,AVE,,
KO'S CLUB,55981,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,IN,INACTIVE,2010-11-05,2002-01-01,2002-01-01,2002-12-31,,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-08,2002-12-17,2003-01-07,2003-12-31,2003-12-09,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-11-30,2003-12-09,2003-12-16,2004-12-31,2004-11-30,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-11-28,2004-11-30,2004-12-07,2005-12-31,2005-11-28,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-08,2005-11-28,2005-12-06,2006-12-31,2006-12-11,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-12-03,2006-12-11,2006-12-18,2007-12-31,2007-12-03,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-04,2007-12-03,2007-12-18,2008-12-31,2008-12-04,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-12-07,2008-12-04,2008-12-16,2009-12-31,2009-12-07,36220,1332,,E,MAIN,ST,,
KO'S CLUB,3050,1553,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,10,IN,INACTIVE,2010-11-05,2009-12-07,2009-12-15,2010-12-31,,36220,1332,,E,MAIN,ST,,
KUMA LLC DBA THE SAFFRON TABLE,48670,23881,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,RN,RENEWED,2014-12-04,2014-04-30,2014-05-13,2014-12-31,2014-12-04,69940,1511,,W,BABCOCK,ST,,
KUMA LLC DBA THE SAFFRON TABLE,48670,23881,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,15,RN,RENEWED,2015-11-17,2014-12-04,2014-12-24,2015-12-31,2015-11-17,69940,1511,,W,BABCOCK,ST,,
KUMA LLC DBA THE SAFFRON TABLE,48670,23881,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2015-11-17,2015-11-17,2015-12-18,2016-12-31,,69940,1511,,W,BABCOCK,ST,,
KWIK WAY #32,2819,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,IN,INACTIVE,2003-03-12,2002-01-01,2002-12-31,2002-12-31,,32070,401,,E,PEACH,ST,,
KWIK WAY #32,3051,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-12-02,2002-12-17,2003-01-07,2003-12-31,2003-12-02,32070,401,,E,PEACH,ST,,
KWIK WAY #32,3051,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-11-24,2003-12-02,2003-12-09,2004-12-31,2004-11-24,32070,401,,E,PEACH,ST,,
KWIK WAY #32,3051,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-11-28,2004-11-24,2004-12-07,2005-12-31,2005-11-28,32070,401,,E,PEACH,ST,,
KWIK WAY #32,3051,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-11-29,2005-11-28,2005-12-06,2006-12-31,2006-11-29,32070,401,,E,PEACH,ST,,
KWIK WAY #32,3051,1189,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,IN,INACTIVE,2007-11-16,2006-11-29,2006-12-18,2007-12-31,,32070,401,,E,PEACH,ST,,
"LA PARRILLA, INC",25676,2508,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,8,RN,RENEWED,2008-12-09,2008-10-07,2008-10-30,2008-12-31,2008-12-09,540,1533,,W,BABCOCK,ST,,
"LA PARRILLA, INC",25676,2508,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,9,RN,RENEWED,2009-12-10,2008-12-09,2008-12-16,2009-12-31,2009-12-11,540,1533,,W,BABCOCK,ST,,
"LA PARRILLA, INC",25676,2508,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,10,TR,TRANSFERRED,2010-04-21,2009-12-11,2010-04-21,2010-12-31,2010-04-21,540,1533,,W,BABCOCK,ST,,
LEMONGRASS THAI,31403,16623,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,10,RN,RENEWED,2010-11-16,2010-06-09,2010-06-22,2010-12-31,2010-11-17,205060,290,,W,KAGY,BLVD,UNIT,C
LEMONGRASS THAI,31403,16623,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,1N,FIRST RENEWAL MAILED,2011-11-04,2010-11-17,2010-12-08,2011-12-31,,205060,290,,W,KAGY,BLVD,UNIT,C
LEMONGRASS THAI,38615,16623,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,12,RN,RENEWED,2012-11-28,2011-11-16,2011-12-01,2012-12-31,2012-11-28,205060,290,,W,KAGY,BLVD,UNIT,C
LEMONGRASS THAI,38615,16623,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,13,IN,INACTIVE,2013-12-05,2012-11-28,2012-12-11,2013-12-31,,205060,290,,W,KAGY,BLVD,UNIT,C
LEWIS & CLARK FAMILY RESTRNT,2822,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,2,1N,FIRST RENEWAL MAILED,2002-12-05,2002-01-01,2002-12-31,2002-12-31,,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,3,RN,RENEWED,2003-12-08,2002-12-17,2003-01-07,2003-12-31,2003-12-08,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,4,RN,RENEWED,2004-12-07,2003-12-08,2003-12-16,2004-12-31,2004-12-08,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-12-05,2004-12-08,2004-12-20,2005-12-31,2005-12-06,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-12-11,2005-12-06,2005-12-20,2006-12-31,2006-12-11,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,RN,RENEWED,2007-12-04,2006-12-11,2006-12-18,2007-12-31,2007-12-04,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,8,RN,RENEWED,2008-12-03,2007-12-04,2008-09-24,2008-12-31,2008-12-03,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,9,RN,RENEWED,2009-12-21,2008-12-03,2008-12-09,2009-12-31,2009-12-21,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,10,RN,RENEWED,2010-11-16,2009-12-21,2009-12-29,2010-12-31,2010-11-16,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,11,RN,RENEWED,2011-11-16,2010-11-16,2010-12-08,2011-12-31,2011-11-17,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,12,RN,RENEWED,2012-11-28,2011-11-17,2011-12-01,2012-12-31,2012-11-28,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,13,RN,RENEWED,2013-11-25,2012-11-28,2012-12-11,2013-12-31,2013-11-25,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,14,RN,RENEWED,2014-11-18,2013-11-25,2013-12-18,2014-12-31,2014-11-18,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,15,RN,RENEWED,2015-11-24,2014-11-18,2015-11-17,2015-12-31,2015-11-24,14120,824,,W,MAIN,ST,,
LEWIS & CLARK FAMILY RESTRNT,3052,1450,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2015-11-25,2015-11-24,2015-12-18,2016-12-31,,14120,824,,W,MAIN,ST,,
LIGHTHOUSE RESTAURANT,11279,8895,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,5,RN,RENEWED,2005-12-05,2004-12-14,2004-12-20,2005-12-31,2005-12-05,43820,1,- 7,,TAI,LN,,
LIGHTHOUSE RESTAURANT,11279,8895,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,6,RN,RENEWED,2006-12-01,2005-12-05,2005-12-20,2006-12-31,2006-11-30,43820,1,- 7,,TAI,LN,,
LIGHTHOUSE RESTAURANT,11279,8895,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,7,IN,INACTIVE,2007-03-26,2006-11-30,2006-12-18,2007-12-31,,43820,1,- 7,,TAI,LN,,
LITTLE JOHN'S BAR/MIXERS,55839,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-01-01,2002-12-31,,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-03,2002-12-18,2003-01-07,2003-12-31,2003-12-03,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-11-30,2003-12-03,2003-12-09,2004-12-31,2004-11-30,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-11-30,2004-11-30,2004-12-07,2005-12-31,2005-11-30,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-06,2005-11-30,2005-12-06,2006-12-31,2006-12-06,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-12-05,2006-12-06,2006-12-18,2007-12-31,2007-12-06,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-10,2007-12-06,2007-12-18,2008-12-31,2008-12-10,23410,515,,W,ASPEN,ST,,
LITTLE JOHN'S BAR/MIXERS,3100,1417,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-12-18,2008-12-10,2008-12-16,2009-12-31,2009-12-18,23410,515,,W,ASPEN,ST,,
